ip,timestamp,url,protocol,status,bytes,referrer,user_agent,hour,day_of_week,minute,url_path_depth,protocol_HTTP/1.0,protocol_HTTP/1.1,status_type,status_client_error,status_server_error,status_success,method_GET,method_HEAD,method_OPTIONS,method_POST,has_referrer,is_bot,browser_chrome,browser_firefox,browser_other,browser_safari,browser_wordpress
80.97.26.93,2024-10-21 08:11:52,/wp-admin/js/tags-suggest.min.js?ver=6.6.1,HTTP/1.1,200,1428,http://blog.thx.bz/wp-admin/edit.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,11,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:11:52,/wp-admin/js/inline-edit-post.min.js?ver=6.6.1,HTTP/1.1,200,3612,http://blog.thx.bz/wp-admin/edit.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,11,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:11:52,/wp-admin/admin-ajax.php,HTTP/1.1,200,593,http://blog.thx.bz/wp-admin/edit.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,11,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:11:52,/,HTTP/1.1,200,16895,http://blog.thx.bz/wp-admin/edit.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,11,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:11:53,/wp-content/themes/twentytwentyfour/assets/images/windows.webp,HTTP/1.1,200,126508,http://blog.thx.bz/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,11,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:11:53,/wp-content/themes/twentytwentyfour/assets/images/building-exterior.webp,HTTP/1.1,200,199988,http://blog.thx.bz/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,11,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:11:53,/wp-content/themes/twentytwentyfour/assets/images/tourist-and-building.webp,HTTP/1.1,200,66745,http://blog.thx.bz/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,11,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
::1,2024-10-21 08:12:00,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:01,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:02,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:03,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:04,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:05,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:06,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:07,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:08,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:09,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:10,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:11,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:12,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:12:13,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,12,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
80.97.26.93,2024-10-21 08:14:00,/wp-content/uploads/test.gif,HTTP/1.1,200,114341,-,mozilla/5.0 (windows nt; windows nt 10.0; en-us) windowspowershell/5.1.22621.4249,8,0,14,3,False,True,success,False,False,True,True,False,False,False,0,0,False,False,True,False,False
167.99.55.110,2024-10-21 08:14:28,/wp-cron.php?doing_wp_cron=1729498467.9674420356750488281250,HTTP/1.1,200,259,-,wordpress/6.6.1; http://blog.thx.bz,8,0,14,1,False,True,success,False,False,True,False,False,False,True,0,0,False,False,False,False,True
143.110.222.166,2024-10-21 08:14:27,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1",8,0,14,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,False,True,False
80.97.26.93,2024-10-21 08:14:35,/wp-content/uploads/test.gif,HTTP/1.1,200,114341,-,wget/1.21.3,8,0,14,3,False,True,success,False,False,True,True,False,False,False,0,0,False,False,True,False,False
80.97.26.93,2024-10-21 08:15:21,/wp-admin/,HTTP/1.1,200,22827,-,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,True,False,False,False,0,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:21,"/wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=6.6.1",HTTP/1.1,200,101922,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:22,/wp-admin/admin-ajax.php,HTTP/1.1,200,547,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:22,/wp-admin/admin-ajax.php,HTTP/1.1,200,559,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:22,/wp-admin/admin-ajax.php,HTTP/1.1,200,562,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:23,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:23,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:23,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:34,/wp-admin/admin.php?page=metaseo_broken_link,HTTP/1.1,200,12836,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:37,/wp-admin/user-new.php,HTTP/1.1,200,10922,http://blog.thx.bz/wp-admin/admin.php?page=metaseo_broken_link,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:37,/wp-admin/user-new.php,HTTP/1.1,403,2884,http://blog.thx.bz/wp-admin/admin.php?page=metaseo_broken_link,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,client_error,True,False,False,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:49,/wp-admin/user-new.php,HTTP/1.1,200,10927,http://blog.thx.bz/wp-admin/admin.php?page=metaseo_broken_link,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:49,/wp-admin/user-new.php,HTTP/1.1,302,459,http://blog.thx.bz/wp-admin/admin.php?page=metaseo_broken_link,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,server_error,False,True,False,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:15:49,/wp-admin/users.php?update=add&id=2,HTTP/1.1,200,12205,http://blog.thx.bz/wp-admin/admin.php?page=metaseo_broken_link,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,15,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:37,/wp-admin/admin-ajax.php,HTTP/1.1,200,594,http://blog.thx.bz/wp-admin/admin.php?page=metaseo_broken_link,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:40,/wp-admin/users.php,HTTP/1.1,200,12126,http://blog.thx.bz/wp-admin/admin.php?page=metaseo_broken_link,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:44,/wp-admin/index.php,HTTP/1.1,200,22830,http://blog.thx.bz/wp-admin/users.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:45,/wp-admin/admin-ajax.php,HTTP/1.1,200,548,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:45,/wp-admin/admin-ajax.php,HTTP/1.1,200,559,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:45,/wp-admin/admin-ajax.php,HTTP/1.1,200,561,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:46,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:46,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:46,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:47,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:47,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:47,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:48,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:48,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:48,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:49,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:49,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:49,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:50,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:50,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:50,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:51,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:51,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:51,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:52,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:52,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:52,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:53,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:53,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:53,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:54,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:54,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:54,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:55,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:55,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:55,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:56,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:56,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:56,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:57,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:57,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:57,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:58,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:58,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:58,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:59,/wp-admin/admin-ajax.php,HTTP/1.1,200,556,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:59,/wp-admin/admin-ajax.php,HTTP/1.1,200,615,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
80.97.26.93,2024-10-21 08:16:59,/wp-admin/admin-ajax.php,HTTP/1.1,200,557,http://blog.thx.bz/wp-admin/index.php,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,16,2,False,True,success,False,False,True,False,False,False,True,1,0,False,True,False,False,False
::1,2024-10-21 08:17:00,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,17,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:17:01,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,17,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:17:02,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,17,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:17:03,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,17,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
::1,2024-10-21 08:17:04,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,17,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
